long-tailed duck,maine,august 04
stork,missouri,august 28
bald eagle,michigan,may 18
long-tailed duck,missouri,july 19
stork,kentucky,august 05
little grebe,michigan,august 17
vulture,michigan,august 23
common teal,new york,july 30
heron,kansas,july 12
long-tailed duck,kansas,may 12
long-tailed duck,missouri,june 26
shoebill,kansas,july 31
common teal,kentucky,august 12
flamingo,missouri,june 17
little grebe,missouri,may 21
heron,kansas,august 01
heron,kentucky,july 30
heron,kentucky,september 10
shoebill,new york,may 25
albatross,kansas,july 05
vulture,new york,may 21
shoebill,new york,september 11
shoebill,new york,june 21
albatross,missouri,october 06
bald eagle,kentucky,july 27
stork,kansas,august 22
common teal,kansas,may 24
shoebill,new york,july 14
albatross,kentucky,june 01
vulture,kansas,july 15
little grebe,kentucky,august 26
flamingo,kansas,august 29
heron,michigan,july 01
long-tailed duck,michigan,july 08
long-tailed duck,michigan,june 12
shoebill,kansas,june 14
stork,kansas,october 10
common teal,michigan,september 14
little grebe,kentucky,august 21
long-tailed duck,missouri,june 22
stork,maine,june 12
stork,kansas,july 31
shoebill,kentucky,august 04
shoebill,kansas,may 25
heron,kentucky,july 04
shoebill,kentucky,july 10
stork,new york,november 08
common teal,michigan,september 07
flamingo,missouri,august 29
long-tailed duck,missouri,july 04
flamingo,missouri,june 30
shoebill,new york,july 31
shoebill,michigan,august 01
vulture,kentucky,september 07
shoebill,kentucky,july 09
little grebe,maine,may 12
heron,michigan,august 26
common teal,new york,august 09
shoebill,kansas,july 15
albatross,maine,october 04
albatross,kentucky,september 22
little grebe,new york,october 10
shoebill,kentucky,july 11
heron,missouri,september 08
flamingo,missouri,july 12
stork,kentucky,august 30
bald eagle,kentucky,october 17
vulture,kansas,august 23
shoebill,kentucky,july 17
little grebe,michigan,april 13
bald eagle,new york,july 21
albatross,missouri,july 26
long-tailed duck,michigan,may 08
heron,maine,october 06
flamingo,maine,may 15
shoebill,missouri,august 05
shoebill,new york,april 05
stork,kentucky,august 01
flamingo,michigan,june 24
stork,kentucky,july 25
albatross,new york,april 22
flamingo,new york,august 21
shoebill,michigan,august 03
vulture,new york,october 12
heron,missouri,may 23
vulture,kansas,july 25
common teal,michigan,august 18
stork,missouri,october 08
vulture,kentucky,september 28
vulture,kansas,september 24
common teal,kentucky,june 06
common teal,missouri,july 09
heron,missouri,june 08
stork,kansas,june 08
long-tailed duck,new york,june 28
long-tailed duck,kansas,september 09
shoebill,kansas,october 06
vulture,missouri,august 15
vulture,kentucky,july 27
stork,kentucky,august 12
long-tailed duck,michigan,june 13
albatross,kentucky,august 10
common teal,michigan,june 18
little grebe,maine,november 18
vulture,missouri,may 07
common teal,michigan,june 27
stork,maine,august 20
bald eagle,missouri,july 18
long-tailed duck,missouri,september 04
common teal,new york,june 02
shoebill,new york,august 04
vulture,missouri,may 26
stork,new york,june 24
little grebe,new york,june 15
long-tailed duck,missouri,august 18
heron,kentucky,july 01
flamingo,missouri,july 07
little grebe,kentucky,august 21
long-tailed duck,new york,august 06
long-tailed duck,new york,july 05
long-tailed duck,missouri,july 13
long-tailed duck,new york,june 08
stork,maine,august 13
stork,missouri,july 02
albatross,kansas,august 21
stork,kansas,september 17
vulture,kansas,august 07
flamingo,kansas,may 15
little grebe,missouri,june 09
long-tailed duck,michigan,august 19
vulture,maine,may 04
long-tailed duck,kentucky,august 15
vulture,missouri,july 30
common teal,kansas,june 21
stork,maine,june 10
flamingo,kansas,october 07
shoebill,michigan,march 11
long-tailed duck,michigan,august 06
shoebill,kansas,june 08
bald eagle,maine,september 19
vulture,michigan,june 26
common teal,new york,september 25
long-tailed duck,kentucky,august 19
stork,michigan,august 22
shoebill,kansas,july 25
little grebe,maine,october 11
common teal,michigan,june 25
flamingo,maine,july 19
shoebill,new york,april 26
vulture,kentucky,august 27
stork,kansas,june 23
flamingo,michigan,may 30
vulture,michigan,may 01
flamingo,michigan,august 16
vulture,kansas,august 04
flamingo,michigan,june 17
common teal,missouri,august 22
heron,maine,june 21
little grebe,missouri,july 04
bald eagle,maine,august 03
long-tailed duck,maine,september 08
heron,maine,june 22
little grebe,kansas,july 04
vulture,kentucky,august 18
stork,new york,june 04
long-tailed duck,kentucky,june 06
vulture,missouri,july 04
shoebill,kentucky,august 03
vulture,michigan,august 02
long-tailed duck,maine,may 19
common teal,michigan,september 14
albatross,kansas,june 28
little grebe,kentucky,may 22
flamingo,maine,june 30
long-tailed duck,kansas,august 29
flamingo,maine,april 08
shoebill,michigan,august 17
stork,missouri,october 25
stork,michigan,may 30
common teal,michigan,september 18
heron,maine,july 16
little grebe,kansas,july 08
bald eagle,kansas,may 01
shoebill,kansas,may 16
bald eagle,kentucky,july 12
bald eagle,maine,april 28
albatross,missouri,june 18
little grebe,kentucky,july 12
little grebe,michigan,june 17
heron,missouri,may 05
vulture,kentucky,april 27
little grebe,new york,july 02
heron,michigan,may 11
long-tailed duck,missouri,july 19
albatross,maine,august 14
little grebe,maine,june 17
albatross,missouri,september 07
vulture,kansas,february 07
little grebe,missouri,august 15
common teal,kentucky,june 11
shoebill,kentucky,august 21
albatross,maine,july 08
flamingo,michigan,december 04
long-tailed duck,missouri,may 28
heron,maine,june 16
heron,maine,july 27
long-tailed duck,missouri,october 04
albatross,kentucky,july 26
long-tailed duck,michigan,august 02
heron,michigan,april 23
bald eagle,kansas,june 06
vulture,michigan,october 22
long-tailed duck,new york,september 08
stork,kansas,june 22
common teal,kentucky,june 07
vulture,missouri,september 09
stork,maine,july 08
common teal,missouri,may 07
bald eagle,michigan,august 19
long-tailed duck,kentucky,august 23
common teal,kentucky,august 05
albatross,kansas,june 11
little grebe,michigan,august 21
stork,maine,august 18
shoebill,maine,june 19
flamingo,missouri,june 26
flamingo,michigan,july 12
bald eagle,missouri,july 02
heron,kansas,august 12
little grebe,kentucky,august 05
albatross,kentucky,june 26
bald eagle,kansas,september 20
shoebill,michigan,june 13
heron,missouri,august 14
albatross,michigan,june 22
vulture,michigan,april 18
long-tailed duck,missouri,may 28
little grebe,maine,june 21
heron,michigan,june 02
bald eagle,kentucky,september 14
stork,kansas,august 23
little grebe,new york,june 20
stork,kansas,may 10
shoebill,new york,may 13
vulture,kansas,august 24
bald eagle,missouri,june 27
vulture,missouri,august 12
vulture,michigan,may 30
long-tailed duck,missouri,may 20
albatross,kentucky,july 07
flamingo,kansas,october 08
albatross,maine,july 15
long-tailed duck,kentucky,september 14
shoebill,new york,june 28
stork,new york,july 09
little grebe,maine,july 26
long-tailed duck,kentucky,august 24
albatross,maine,june 29
stork,kentucky,august 03
common teal,kansas,june 30
bald eagle,kansas,july 08
long-tailed duck,new york,june 23
flamingo,kentucky,september 03
long-tailed duck,michigan,july 21
bald eagle,new york,september 20
long-tailed duck,kentucky,august 15
bald eagle,kansas,july 23
albatross,maine,april 03
heron,missouri,june 29
albatross,kansas,july 01
little grebe,new york,august 16
vulture,new york,july 27
common teal,missouri,july 22
heron,missouri,may 29
shoebill,new york,august 16
little grebe,kentucky,july 29
albatross,new york,september 13
shoebill,new york,july 03
little grebe,michigan,september 17
common teal,missouri,august 17
albatross,new york,november 02
bald eagle,kansas,september 29
albatross,kentucky,may 29
long-tailed duck,missouri,june 09
vulture,kansas,october 05
bald eagle,missouri,july 27
bald eagle,missouri,october 02
long-tailed duck,kentucky,september 04
heron,kentucky,june 11
long-tailed duck,missouri,september 01
stork,michigan,july 29
shoebill,michigan,october 11
vulture,maine,september 06
heron,michigan,july 10
common teal,new york,july 04
bald eagle,missouri,june 25
heron,kentucky,august 13
stork,missouri,june 25
long-tailed duck,missouri,july 16
albatross,michigan,august 20
shoebill,new york,july 17
stork,missouri,august 22
heron,missouri,june 25
little grebe,new york,may 21
stork,kentucky,june 01
heron,michigan,may 27
vulture,new york,june 25
bald eagle,kansas,june 01
long-tailed duck,kentucky,july 23
heron,maine,may 29
bald eagle,michigan,july 29
albatross,missouri,june 06
stork,michigan,may 06
vulture,kansas,august 04
flamingo,kentucky,july 17
little grebe,kansas,august 05
bald eagle,kentucky,august 20
bald eagle,maine,june 09
albatross,maine,july 24
common teal,kansas,june 23
flamingo,missouri,july 02
flamingo,kentucky,august 27
little grebe,kentucky,june 13
bald eagle,michigan,june 13
little grebe,maine,september 09
long-tailed duck,missouri,june 28
long-tailed duck,kentucky,september 04
long-tailed duck,kansas,september 08
long-tailed duck,new york,may 19
long-tailed duck,michigan,august 17
common teal,kansas,august 23
flamingo,missouri,july 19
stork,maine,august 26
shoebill,kentucky,march 25
stork,kansas,july 07
shoebill,missouri,august 13
common teal,michigan,september 15
long-tailed duck,new york,august 21
vulture,new york,july 14
albatross,michigan,august 08
little grebe,kentucky,june 16
stork,michigan,june 18
vulture,missouri,august 30
shoebill,new york,june 30
common teal,missouri,april 22
shoebill,maine,september 28
shoebill,new york,july 08
albatross,new york,october 12
bald eagle,missouri,april 08
long-tailed duck,kentucky,june 20
long-tailed duck,missouri,july 27
flamingo,kansas,july 07
bald eagle,kentucky,september 30
little grebe,michigan,october 02
shoebill,missouri,july 02
flamingo,kansas,april 23
flamingo,maine,october 08
heron,new york,august 13
stork,michigan,may 30
stork,kansas,july 09
bald eagle,kentucky,may 30
bald eagle,kentucky,may 14
stork,kentucky,july 31
long-tailed duck,michigan,july 14
flamingo,michigan,august 12
common teal,kansas,may 16
bald eagle,kentucky,july 08
albatross,maine,september 17
bald eagle,new york,august 04
common teal,michigan,may 18
vulture,new york,august 04
flamingo,michigan,may 30
bald eagle,new york,july 07
common teal,kansas,july 20
common teal,kentucky,july 16
vulture,maine,august 10
long-tailed duck,kansas,september 27
common teal,missouri,july 15
heron,maine,july 08
albatross,maine,august 08
heron,missouri,july 20
little grebe,michigan,june 10
long-tailed duck,michigan,june 01
flamingo,kentucky,september 29
albatross,maine,september 22
flamingo,maine,may 15
flamingo,kansas,june 10
stork,new york,june 26
vulture,michigan,june 29
albatross,kentucky,july 30
heron,new york,june 25
vulture,michigan,june 16
long-tailed duck,michigan,august 08
albatross,kentucky,july 09
long-tailed duck,new york,may 14
albatross,maine,september 20
common teal,kentucky,july 21
long-tailed duck,kansas,october 09
little grebe,new york,july 02
shoebill,kansas,september 08
little grebe,michigan,may 12
albatross,new york,august 12
heron,maine,june 02
stork,kansas,may 23
flamingo,kentucky,june 16
flamingo,new york,july 02
little grebe,kansas,july 19
long-tailed duck,kansas,august 26
vulture,kansas,july 03
vulture,kentucky,september 13
bald eagle,maine,june 13
vulture,kentucky,july 15
flamingo,kentucky,august 26
little grebe,new york,july 09
albatross,missouri,september 03
heron,kentucky,july 30
heron,new york,august 04
common teal,kentucky,july 30
long-tailed duck,new york,july 13
stork,maine,august 25
shoebill,new york,august 02
flamingo,michigan,june 01
heron,new york,august 07
little grebe,maine,september 04
vulture,new york,september 01
albatross,kansas,march 19
bald eagle,kansas,august 09
bald eagle,new york,july 31
common teal,missouri,july 11
vulture,maine,july 27
albatross,maine,september 16
flamingo,new york,june 21
flamingo,michigan,august 15
flamingo,kentucky,july 05
common teal,kentucky,may 23
albatross,new york,june 27
bald eagle,kentucky,may 10
shoebill,new york,april 24
shoebill,maine,may 12
long-tailed duck,missouri,october 16
little grebe,michigan,may 18
stork,maine,august 14
vulture,kansas,june 25
bald eagle,missouri,june 15
albatross,michigan,october 09
heron,maine,june 14
flamingo,michigan,june 17
little grebe,maine,september 25
vulture,kentucky,july 15
heron,missouri,august 25
flamingo,kentucky,june 25
heron,michigan,july 19
vulture,missouri,september 20
common teal,maine,april 17
long-tailed duck,michigan,april 17
heron,new york,june 06
common teal,kentucky,september 08
flamingo,new york,june 03
albatross,maine,july 21
shoebill,missouri,september 23
stork,new york,february 21
little grebe,michigan,august 17
long-tailed duck,missouri,september 10
vulture,michigan,august 19
albatross,michigan,july 24
shoebill,kansas,june 30
long-tailed duck,maine,june 09
albatross,maine,august 14
stork,michigan,june 08
vulture,maine,august 02
bald eagle,michigan,july 03
stork,michigan,july 08
vulture,missouri,july 11
common teal,kentucky,july 21
shoebill,michigan,july 06
shoebill,kansas,july 29
vulture,michigan,august 25
heron,maine,july 27
long-tailed duck,maine,may 24
albatross,kentucky,september 11
heron,new york,august 30
little grebe,maine,may 19
long-tailed duck,kansas,july 12
flamingo,maine,august 22
stork,new york,july 03
little grebe,kansas,april 04
albatross,new york,june 07
little grebe,missouri,april 20
little grebe,missouri,june 24
vulture,new york,july 22
bald eagle,missouri,august 23
shoebill,new york,may 23
flamingo,kentucky,june 22
shoebill,new york,august 10
albatross,kentucky,july 22
shoebill,michigan,june 04
common teal,maine,june 30
albatross,kentucky,june 01
common teal,michigan,august 18
common teal,new york,june 26
stork,kansas,september 04
bald eagle,kentucky,september 18
flamingo,new york,july 28
albatross,maine,september 15
albatross,maine,september 13
flamingo,michigan,june 10
flamingo,kansas,september 01
long-tailed duck,new york,june 12
common teal,michigan,june 16
stork,kansas,august 19
common teal,maine,july 26
vulture,kansas,september 07
shoebill,maine,june 06
little grebe,missouri,june 08
common teal,michigan,june 25
long-tailed duck,maine,august 05
shoebill,kansas,july 13
little grebe,missouri,august 30
albatross,kentucky,september 29
shoebill,kentucky,july 08
little grebe,kansas,may 28
common teal,maine,august 01
vulture,kentucky,october 06
flamingo,michigan,october 04
common teal,kentucky,june 18
long-tailed duck,kentucky,august 10
albatross,maine,july 10
albatross,michigan,july 01
stork,maine,june 06
shoebill,missouri,june 09
stork,maine,june 12
vulture,kentucky,july 20
bald eagle,missouri,may 19
bald eagle,michigan,august 23
flamingo,kansas,august 27
bald eagle,kansas,april 29
stork,maine,september 03
vulture,missouri,september 22
heron,new york,july 21
flamingo,new york,june 30
heron,kansas,july 06
little grebe,missouri,july 19
common teal,kentucky,june 12
stork,new york,june 19
stork,missouri,october 10
stork,michigan,july 10
stork,kentucky,august 20
little grebe,maine,june 02
bald eagle,new york,july 22
bald eagle,new york,august 29
common teal,missouri,august 24
long-tailed duck,kentucky,july 28
little grebe,missouri,june 26
vulture,maine,may 03
common teal,michigan,september 15
albatross,kentucky,may 30
albatross,missouri,may 30
common teal,kansas,june 30
common teal,michigan,september 12
heron,maine,november 30
long-tailed duck,kansas,september 16
shoebill,maine,july 23
stork,new york,june 01
long-tailed duck,michigan,july 28
vulture,missouri,july 07
common teal,new york,july 08
little grebe,kentucky,april 15
bald eagle,new york,june 16
albatross,maine,october 08
shoebill,kentucky,may 12
common teal,michigan,september 09
vulture,missouri,august 01
heron,new york,september 17
bald eagle,new york,august 11
heron,new york,august 22
heron,maine,october 05
heron,michigan,may 15
little grebe,maine,july 26
vulture,new york,july 04
little grebe,maine,august 24
albatross,new york,april 26
vulture,maine,august 31
shoebill,michigan,may 15
little grebe,new york,august 03
long-tailed duck,kansas,june 27
heron,kentucky,august 31
bald eagle,michigan,may 04
flamingo,missouri,october 02
albatross,new york,june 19
shoebill,missouri,november 03
stork,kansas,october 04
stork,new york,august 01
vulture,new york,july 13
common teal,maine,august 19
bald eagle,kentucky,july 30
flamingo,michigan,august 02
vulture,kansas,june 09
stork,kansas,june 02
vulture,michigan,september 15
stork,michigan,july 18
bald eagle,kansas,august 09
albatross,new york,september 18
heron,kansas,july 17
shoebill,maine,september 25
common teal,kentucky,may 10
albatross,maine,august 19
heron,missouri,june 12
little grebe,maine,june 15
heron,kansas,august 22
albatross,missouri,october 28
heron,maine,june 23
heron,new york,september 14
vulture,michigan,june 28
stork,missouri,july 19
heron,new york,july 11
common teal,kansas,july 19
albatross,kansas,july 20
heron,missouri,july 01
vulture,michigan,august 30
vulture,kansas,november 08
stork,michigan,august 08
common teal,maine,may 02
little grebe,missouri,june 21
common teal,kentucky,july 04
albatross,kentucky,october 18
common teal,maine,october 13
common teal,kansas,june 02
long-tailed duck,kentucky,july 21
long-tailed duck,kansas,july 16
vulture,kentucky,august 11
bald eagle,missouri,july 03
flamingo,missouri,july 07
albatross,missouri,july 23
stork,kansas,july 06
albatross,michigan,june 26
flamingo,maine,october 21
long-tailed duck,new york,july 28
little grebe,kentucky,july 11
shoebill,kentucky,june 06
albatross,new york,november 15
bald eagle,kentucky,october 07
little grebe,kentucky,september 20
long-tailed duck,maine,august 20
little grebe,kentucky,september 18
vulture,kentucky,june 10
albatross,kansas,july 18
albatross,missouri,july 29
albatross,kentucky,february 12
vulture,maine,august 11
albatross,kansas,october 29
bald eagle,kentucky,august 26
stork,new york,august 19
long-tailed duck,new york,june 27
shoebill,kentucky,july 27
little grebe,new york,august 22
stork,kansas,may 31
shoebill,michigan,june 12
flamingo,new york,august 21
common teal,missouri,july 02
long-tailed duck,maine,may 31
bald eagle,missouri,august 18
long-tailed duck,new york,september 16
shoebill,michigan,september 07
shoebill,missouri,july 11
little grebe,missouri,august 30
flamingo,kentucky,august 02
vulture,kentucky,july 30
flamingo,michigan,september 14
common teal,michigan,april 17
flamingo,michigan,july 23
vulture,new york,july 27
stork,kentucky,july 16
stork,maine,july 04
vulture,kansas,september 24
heron,maine,july 30
vulture,missouri,june 21
heron,new york,june 15
common teal,michigan,august 10
shoebill,kansas,august 07
little grebe,michigan,july 03
shoebill,maine,september 28
albatross,kentucky,august 03
little grebe,kentucky,june 18
vulture,michigan,march 23
heron,missouri,june 23
shoebill,kansas,august 01
vulture,kentucky,june 25
little grebe,new york,june 18
bald eagle,michigan,october 31
heron,new york,july 19
flamingo,new york,may 24
stork,maine,september 15
bald eagle,new york,july 06
common teal,michigan,july 12
flamingo,kansas,june 08
shoebill,kentucky,july 07
little grebe,new york,september 15
heron,maine,june 04
flamingo,new york,september 22
bald eagle,michigan,july 16
vulture,kansas,july 01
albatross,kansas,may 17
bald eagle,maine,july 10
bald eagle,missouri,july 06
flamingo,michigan,september 14
stork,michigan,july 08
heron,missouri,july 21
bald eagle,maine,june 26
heron,new york,july 17
flamingo,maine,august 02
common teal,missouri,july 05
bald eagle,missouri,june 03
little grebe,kentucky,july 14
common teal,maine,july 28
little grebe,kentucky,august 23
stork,missouri,september 28
long-tailed duck,kansas,april 22
stork,maine,may 12
flamingo,kentucky,june 18
heron,kansas,june 04
little grebe,kentucky,may 19
bald eagle,maine,june 28
shoebill,kansas,june 24
little grebe,maine,june 26
flamingo,kansas,july 16
bald eagle,kentucky,july 17
shoebill,new york,august 10
shoebill,kentucky,april 01
bald eagle,new york,june 25
long-tailed duck,maine,june 22
bald eagle,maine,june 11
flamingo,michigan,may 01
vulture,michigan,june 27
bald eagle,michigan,march 30
bald eagle,maine,june 04
stork,michigan,september 04
bald eagle,missouri,september 04
shoebill,michigan,september 15
stork,new york,october 02
flamingo,missouri,june 11
long-tailed duck,michigan,july 04
heron,michigan,june 20
flamingo,kentucky,july 30
stork,kansas,august 10
vulture,missouri,july 05
bald eagle,missouri,july 21
albatross,kansas,july 15
bald eagle,maine,july 04
vulture,missouri,july 15
long-tailed duck,kansas,june 08
long-tailed duck,kentucky,july 06
flamingo,kansas,august 03
stork,new york,june 18
long-tailed duck,kansas,may 29
long-tailed duck,michigan,september 19
shoebill,missouri,august 05
common teal,kansas,july 29
stork,missouri,july 30
flamingo,missouri,september 20
little grebe,kentucky,october 20
common teal,new york,april 14
common teal,kentucky,july 24
common teal,new york,june 12
stork,kansas,august 09
flamingo,michigan,august 10
flamingo,michigan,september 25
little grebe,new york,october 18
vulture,kentucky,june 07
common teal,new york,october 08
bald eagle,kansas,august 13
little grebe,missouri,july 11
common teal,michigan,october 01
vulture,missouri,august 08
bald eagle,new york,september 01
long-tailed duck,maine,august 02
vulture,new york,september 05
little grebe,missouri,august 26
heron,maine,april 28
heron,maine,may 31
common teal,kentucky,august 17
albatross,kentucky,july 07
vulture,new york,september 18
long-tailed duck,missouri,august 22
flamingo,kansas,april 09
albatross,missouri,may 13
stork,kansas,july 19
long-tailed duck,kansas,november 07
albatross,kentucky,june 12
stork,missouri,august 16
stork,kansas,august 30
flamingo,missouri,october 15
long-tailed duck,missouri,june 18
shoebill,michigan,august 02
flamingo,kentucky,september 07
long-tailed duck,maine,may 12
vulture,michigan,july 07
bald eagle,missouri,august 29
flamingo,missouri,october 01
vulture,maine,june 01
albatross,missouri,september 17
flamingo,michigan,august 02
long-tailed duck,michigan,august 10
bald eagle,kansas,june 20
little grebe,kentucky,july 26
stork,maine,july 10
heron,maine,june 19
shoebill,missouri,april 15
vulture,maine,september 20
stork,kansas,july 04
shoebill,new york,april 16
stork,new york,june 20
common teal,maine,october 04
bald eagle,maine,july 08
vulture,kansas,august 30
stork,michigan,august 30
heron,kansas,august 01
little grebe,michigan,april 22
heron,new york,september 15
flamingo,new york,july 09
common teal,missouri,april 19
common teal,maine,july 25
little grebe,kansas,august 27
long-tailed duck,kansas,july 18
long-tailed duck,kentucky,july 07
vulture,kansas,june 08
shoebill,kansas,june 19
stork,missouri,july 06
bald eagle,new york,july 05
little grebe,kansas,july 19
stork,maine,may 28
vulture,new york,september 14
stork,maine,july 25
bald eagle,missouri,september 06
long-tailed duck,kansas,august 31
long-tailed duck,new york,june 20
albatross,kentucky,july 08
bald eagle,missouri,july 20
heron,kansas,may 04
vulture,missouri,july 04
albatross,missouri,june 22
flamingo,kansas,august 27
flamingo,kansas,october 18
flamingo,missouri,june 28
heron,kansas,april 04
shoebill,michigan,july 31
common teal,new york,september 29
flamingo,kansas,june 15
stork,kansas,june 15
vulture,new york,may 25
shoebill,kentucky,july 01
little grebe,kentucky,july 21
bald eagle,kansas,august 10
little grebe,kentucky,june 06
heron,michigan,july 04
albatross,new york,august 06
stork,kentucky,june 15
little grebe,kansas,june 10
stork,missouri,march 14
long-tailed duck,maine,may 28
long-tailed duck,maine,june 30
stork,maine,july 24
bald eagle,missouri,april 28
long-tailed duck,missouri,august 21
bald eagle,new york,october 04
heron,new york,august 11
little grebe,maine,may 22
flamingo,kentucky,august 07
heron,new york,july 21
common teal,missouri,september 05
stork,missouri,september 08
common teal,kentucky,july 23
common teal,kentucky,august 08
little grebe,new york,april 08
heron,maine,april 15
bald eagle,missouri,august 10
little grebe,kansas,september 01
bald eagle,kentucky,september 06
vulture,maine,may 30
little grebe,new york,august 12
albatross,missouri,june 27
stork,kansas,september 25
common teal,new york,june 01
little grebe,kansas,september 14
long-tailed duck,kentucky,september 03
shoebill,new york,august 22
albatross,maine,june 13
heron,maine,july 02
vulture,new york,june 29
shoebill,new york,june 23
long-tailed duck,missouri,may 28
stork,maine,november 05
albatross,maine,august 26
long-tailed duck,kentucky,august 04
flamingo,new york,july 17
flamingo,missouri,august 15
heron,new york,august 24
shoebill,maine,august 06
common teal,new york,october 07
little grebe,kansas,august 31
stork,michigan,october 05
shoebill,michigan,september 01
heron,michigan,july 11
vulture,new york,august 24
shoebill,maine,may 29
shoebill,kentucky,june 27
little grebe,maine,september 10
heron,missouri,june 05
shoebill,michigan,june 16
vulture,new york,september 05
common teal,kansas,august 15
albatross,kentucky,october 15
bald eagle,missouri,september 07
shoebill,michigan,july 09
long-tailed duck,michigan,july 28
vulture,maine,may 02
stork,kansas,may 05
shoebill,missouri,may 20
shoebill,missouri,november 12
heron,kentucky,may 14
shoebill,kansas,august 13
heron,michigan,september 02
flamingo,kentucky,july 27
common teal,maine,july 15
heron,maine,july 08
heron,missouri,august 28
vulture,michigan,september 01
shoebill,kentucky,august 10
common teal,kansas,may 23
flamingo,kansas,march 18
long-tailed duck,new york,june 11
albatross,maine,august 13
long-tailed duck,michigan,may 29
common teal,kansas,august 24
flamingo,kentucky,july 27
common teal,new york,october 14
stork,new york,june 07
long-tailed duck,kentucky,august 26
stork,michigan,august 16
heron,kentucky,june 03
heron,kansas,july 13
bald eagle,michigan,july 10
common teal,kansas,july 28
flamingo,kansas,june 07
albatross,new york,july 01
heron,michigan,august 09
flamingo,new york,july 03
albatross,missouri,september 14
common teal,maine,july 04
little grebe,new york,may 24
little grebe,michigan,august 16
heron,michigan,may 24
flamingo,maine,august 24
little grebe,new york,april 15
flamingo,kentucky,august 11
bald eagle,michigan,may 21
long-tailed duck,new york,july 06
little grebe,maine,july 14
long-tailed duck,michigan,october 24
albatross,maine,june 30
heron,new york,august 22
shoebill,missouri,august 24
albatross,michigan,april 27
little grebe,maine,june 19
stork,new york,july 01
long-tailed duck,michigan,july 14
little grebe,maine,september 28
long-tailed duck,michigan,august 30
shoebill,michigan,july 01
long-tailed duck,kansas,september 01
long-tailed duck,kentucky,september 26
shoebill,new york,october 17
long-tailed duck,maine,august 30
vulture,maine,september 07
common teal,kansas,august 03
little grebe,kentucky,may 26
vulture,kansas,august 01
bald eagle,michigan,october 08
little grebe,michigan,october 26
albatross,maine,june 03
long-tailed duck,michigan,may 23
bald eagle,maine,october 28
long-tailed duck,maine,june 11
little grebe,kentucky,may 12
flamingo,kentucky,august 03
little grebe,maine,may 28
stork,missouri,november 15
common teal,new york,august 11
shoebill,maine,september 04
bald eagle,kansas,october 18
shoebill,new york,october 13
little grebe,kansas,july 16
flamingo,kentucky,june 25
common teal,new york,march 20
little grebe,michigan,august 05
long-tailed duck,kansas,august 16
shoebill,missouri,september 09
heron,maine,june 12
albatross,kentucky,september 23
flamingo,maine,july 08
common teal,new york,june 10
bald eagle,maine,august 08
shoebill,kansas,october 31
bald eagle,kentucky,september 29
bald eagle,new york,june 19
bald eagle,maine,august 03
shoebill,new york,july 22
heron,new york,june 20
common teal,kentucky,july 19
common teal,michigan,august 22
stork,kentucky,june 03
stork,missouri,july 16
flamingo,michigan,july 15
little grebe,kentucky,march 29
flamingo,maine,july 25
flamingo,kansas,june 06
little grebe,missouri,july 08
heron,kansas,march 31
stork,maine,june 22
heron,missouri,august 28
vulture,michigan,july 28
vulture,maine,october 16
little grebe,new york,july 22
heron,maine,august 04
bald eagle,missouri,july 22
bald eagle,kentucky,august 01
bald eagle,maine,june 25
flamingo,maine,june 27
heron,kansas,october 22
bald eagle,michigan,august 25
vulture,maine,july 04
little grebe,kentucky,may 18
common teal,michigan,april 12
common teal,kansas,july 31
bald eagle,kentucky,july 10
albatross,missouri,july 04
shoebill,kansas,july 02
common teal,michigan,june 25
long-tailed duck,kansas,august 11
little grebe,kentucky,april 23
bald eagle,new york,september 17
heron,michigan,july 13
flamingo,kentucky,december 25
albatross,kentucky,july 07
albatross,michigan,april 24
little grebe,kentucky,june 17
little grebe,missouri,may 16
stork,new york,august 14
shoebill,michigan,august 04
heron,new york,june 11
little grebe,maine,october 13
bald eagle,new york,september 07
bald eagle,kentucky,july 21
albatross,maine,october 30
vulture,maine,june 22
common teal,kentucky,june 25
long-tailed duck,michigan,april 09
shoebill,maine,june 22
heron,new york,october 14
common teal,kentucky,october 08
heron,kansas,june 15
shoebill,kentucky,may 22
shoebill,missouri,april 19
vulture,michigan,july 09
heron,kentucky,september 12
flamingo,missouri,august 20
vulture,maine,october 28
albatross,kansas,july 02
vulture,kansas,june 18
bald eagle,maine,september 08
stork,new york,july 12
albatross,maine,may 08
stork,missouri,july 13
common teal,missouri,june 15
little grebe,kentucky,june 06
shoebill,kentucky,april 29
albatross,kentucky,august 22
heron,kansas,september 03
albatross,new york,june 04
long-tailed duck,new york,april 30
long-tailed duck,kansas,august 20
stork,kansas,october 07
little grebe,missouri,july 12
bald eagle,kentucky,august 03
common teal,new york,july 29
vulture,kentucky,july 22
bald eagle,michigan,june 28
long-tailed duck,missouri,august 03
shoebill,missouri,july 20
flamingo,missouri,june 01
long-tailed duck,new york,november 15
heron,michigan,may 25
shoebill,new york,september 02
heron,new york,july 10
heron,kansas,october 10
flamingo,kansas,may 21
long-tailed duck,michigan,april 18
albatross,kentucky,september 03
vulture,maine,june 21
stork,kansas,july 12
shoebill,maine,august 19
little grebe,new york,august 07
long-tailed duck,missouri,october 20
albatross,michigan,june 17
little grebe,maine,june 26
bald eagle,missouri,september 13
stork,missouri,may 25
long-tailed duck,kansas,july 31
flamingo,missouri,june 15
common teal,michigan,may 04
stork,kansas,june 25
flamingo,michigan,september 20
